% time spent exploring,cumulative reward,episodes,mean 10 episode reward,mean 100 episode reward,steps
2,2.0,1020,0.0,0.0,10189
2,2.0,1030,0.0,0.0,10289
2,2.0,1040,0.0,0.0,10389
2,2.0,1050,0.0,0.0,10489
2,2.0,1060,0.0,0.0,10589
2,2.0,1070,0.0,0.0,10689
2,2.0,1080,0.0,0.0,10789
2,2.0,1090,0.0,0.0,10889
2,2.0,1100,0.0,0.0,10989
2,2.0,1110,0.0,0.0,11089
2,2.0,1120,0.0,0.0,11189
2,2.0,1130,0.0,0.0,11289
2,2.0,1140,0.0,0.0,11389
2,2.0,1150,0.0,0.0,11489
2,2.0,1160,0.0,0.0,11589
2,2.0,1170,0.0,0.0,11689
2,2.0,1180,0.0,0.0,11789
2,2.0,1190,0.0,0.0,11889
2,2.0,1200,0.0,0.0,11989
2,2.0,1210,0.0,0.0,12089
2,2.0,1220,0.0,0.0,12189
2,2.0,1230,0.0,0.0,12289
2,2.0,1240,0.0,0.0,12389
2,3.0,1250,0.1,0.01,12489
2,3.0,1260,0.0,0.01,12589
2,3.0,1270,0.0,0.01,12689
2,3.0,1280,0.0,0.01,12789
2,3.0,1290,0.0,0.01,12889
2,3.0,1300,0.0,0.01,12989
2,3.0,1310,0.0,0.01,13089
2,3.0,1320,0.0,0.01,13189
2,3.0,1330,0.0,0.01,13289
2,3.0,1340,0.0,0.01,13389
2,3.0,1350,0.0,0.0,13489
2,3.0,1360,0.0,0.0,13589
2,3.0,1370,0.0,0.0,13689
2,3.0,1380,0.0,0.0,13789
2,3.0,1390,0.0,0.0,13889
2,3.0,1400,0.0,0.0,13989
2,3.0,1410,0.0,0.0,14089
2,5.0,1420,0.2,0.02,14189
2,5.0,1430,0.0,0.02,14289
2,5.0,1440,0.0,0.02,14389
2,5.0,1450,0.0,0.02,14489
2,5.0,1460,0.0,0.02,14589
2,5.0,1470,0.0,0.02,14689
2,5.0,1480,0.0,0.02,14789
2,5.0,1490,0.0,0.02,14889
2,5.0,1500,0.0,0.02,14989
2,5.0,1510,0.0,0.02,15089
2,5.0,1520,0.0,0.0,15189
2,5.0,1530,0.0,0.0,15289
2,5.0,1540,0.0,0.0,15389
2,5.0,1550,0.0,0.0,15489
2,5.0,1560,0.0,0.0,15589
2,5.0,1570,0.0,0.0,15689
2,5.0,1580,0.0,0.0,15789
2,5.0,1590,0.0,0.0,15889
2,5.0,1600,0.0,0.0,15989
2,5.0,1610,0.0,0.0,16089
2,5.0,1620,0.0,0.0,16189
2,6.0,1630,0.1,0.01,16289
2,7.0,1640,0.1,0.02,16389
2,7.0,1650,0.0,0.02,16489
2,7.0,1660,0.0,0.02,16589
2,7.0,1670,0.0,0.02,16689
2,7.0,1680,0.0,0.02,16789
2,7.0,1690,0.0,0.02,16889
2,7.0,1700,0.0,0.02,16989
2,7.0,1710,0.0,0.02,17089
2,7.0,1720,0.0,0.02,17189
2,7.0,1730,0.0,0.01,17289
2,7.0,1740,0.0,0.0,17389
2,7.0,1750,0.0,0.0,17489
2,7.0,1760,0.0,0.0,17589
2,8.0,1770,0.1,0.01,17689
2,8.0,1780,0.0,0.01,17789
2,8.0,1790,0.0,0.01,17889
2,8.0,1800,0.0,0.01,17989
2,8.0,1810,0.0,0.01,18089
2,8.0,1820,0.0,0.01,18189
2,8.0,1830,0.0,0.01,18289
2,8.0,1840,0.0,0.01,18389
2,8.0,1850,0.0,0.01,18489
2,8.0,1860,0.0,0.01,18589
2,8.0,1870,0.0,0.0,18689
2,8.0,1880,0.0,0.0,18789
2,8.0,1890,0.0,0.0,18889
2,8.0,1900,0.0,0.0,18989
2,8.0,1910,0.0,0.0,19089
2,8.0,1920,0.0,0.0,19189
2,8.0,1930,0.0,0.0,19289
2,8.0,1940,0.0,0.0,19389
2,8.0,1950,0.0,0.0,19489
2,8.0,1960,0.0,0.0,19589
2,8.0,1970,0.0,0.0,19689
2,8.0,1980,0.0,0.0,19789
2,8.0,1990,0.0,0.0,19889
2,8.0,2000,0.0,0.0,19989
2,8.0,2010,0.0,0.0,20089
2,8.0,2020,0.0,0.0,20189
2,8.0,2030,0.0,0.0,20289
